slug,tag_name,month,year,day,attendance,fullname,administrator_id,country
2018-01-29-maxplanck,DC,01,2018,29,31,Max Planck Institute for Molecular Biomedicine,343,DE
2018-01-30-ttt-USA,"TTT,online",01,2018,30,19,Software Carpentry,173,W3
2018-01-30-ttt-online-UK,"TTT,online",01,2018,30,14,Software Carpentry,173,W3
2018-01-31-WITS,DC,01,2018,31,,North-West University,381,ZA
2018-01-xx-bath,SWC,01,2018,28,,University of Bath,278,GB
2018-02-01-uiuc,SWC,02,2018,01,19,University of Illinois at Urbana-Champaign,343,US
2018-02-04-amos-icshmo,DC,02,2018,04,40,Australian Meteorological and Oceanographic Society,422,AU
2018-02-05-Oslo,SWC,02,2018,05,12,University of Oslo,343,NO
2018-02-05-ttt-online,"TTT,online",02,2018,05,24,Software Carpentry,173,W3
2018-02-07-GriffithUni-Python,SWC,02,2018,07,13,Griffith University,391,AU
2018-02-07-dunedin,SWC,02,2018,07,20,University of Otago,131,NZ
2018-02-07-smithsonian,DC,02,2018,07,39,"Smithsonian Institution, National Museum of Natural History",302,US
2018-02-08-AAU,DC,02,2018,08,35,Addis Ababa University,525,ET
2018-02-10-tucson,SWC,02,2018,10,67,University of Arizona,343,US
2018-02-12-Imperial,SWC,02,2018,12,,Imperial College London,343,GB
2018-02-13-ttt-online,"TTT,online",02,2018,13,15,Software Carpentry,173,W3
2018-02-14-Albany,SWC,02,2018,14,,Massey University,131,NZ
2018-02-15-earlham,SWC,02,2018,15,25,Earlham College,173,US
2018-02-19-edinburgh,SWC,02,2018,19,,University of Edinburgh,278,GB
2018-02-20-MQU-DC,DC,02,2018,20,,Macquarie University,121,AU
2018-02-20-qut,SWC,02,2018,20,,Queensland University of Technology,452,AU
2018-02-20-uiuc,DC,02,2018,20,,University of Illinois at Urbana-Champaign,343,US
2018-02-21-South-Africa-ttt,TTT,02,2018,21,17,Software Carpentry,173,ZA
2018-02-21-ttt-online,"TTT,online",02,2018,21,6,Software Carpentry,173,W3
2018-02-22-KCL,DC,02,2018,22,,King's College London,343,GB
2018-02-22-Potsdam-Berlin,SWC,02,2018,22,27,GFZ Potsdam,343,DE
2018-02-22-milan,SWC,02,2018,22,21,University of Milano Bicocca,343,IT
2018-02-22-roche,SWC,02,2018,22,,University of Arizona,343,
2018-02-24-UTA,SWC,02,2018,24,31,University of Texas Arlington,343,US
2018-02-24-nyas-Python,SWC,02,2018,24,,New York Academy of Sciences,173,US
2018-02-24-nyas-R,SWC,02,2018,24,90,New York Academy of Sciences,173,US
2018-02-26-Leicester,SWC,02,2018,26,,University of Leicester,343,GB
2018-02-26-UMich,SWC,02,2018,26,28,University of Michigan,343,US
2018-02-26-ttt-csiro,TTT,02,2018,26,1,Software Carpentry,173,
2018-02-26-ttt-stanford,TTT,02,2018,26,12,Stanford University,343,US
2018-02-26-umich-shapiro,SWC,02,2018,26,16,University of Michigan,343,US
2018-02-28-ttt-online,"TTT,online",02,2018,28,16,Software Carpentry,173,W3
2018-02-28-wsu,SWC,02,2018,28,24,Washington State University,343,US
2018-03-01-UCDLF,LC,03,2018,01,18,University of California Irvine,343,US
2018-03-01-ttt-online,"TTT,online",03,2018,01,18,Software Carpentry,173,W3
2018-03-03-conestoga,SWC,03,2018,03,,Conestoga College,297,CA
2018-03-03-nyumc,DC,03,2018,03,,New York University,302,US
2018-03-05-DC-AU,DC,03,2018,05,31,Aksum University,525,ET
2018-03-05-aarhus,SWC,03,2018,05,6,Aarhus University,343,DK
2018-03-05-ttt-florida,TTT,03,2018,05,20,Software Carpentry,173,US
2018-03-06-maintainer-onboarding,SWC,03,2018,06,23,Software Carpentry,173,W3
2018-03-06-nyu,SWC,03,2018,06,13,New York University,173,US
2018-03-06-stanford,SWC,03,2018,06,20,Stanford University,173,US
2018-03-07-UCSD,SWC,03,2018,07,35,University of California San Diego,343,US
2018-03-07-ncstate,DC,03,2018,07,40,North Carolina State University,343,US
2018-03-07-serc,DC,03,2018,07,26,"Smithsonian Institution, National Museum of Natural History",302,US
2018-03-08-geneva,SWC,03,2018,08,17,University of Geneva,173,CH
2018-03-08-gwu,SWC,03,2018,08,7,George Washington University,173,US
2018-03-08-manchester-swc,SWC,03,2018,08,20,University of Manchester,278,GB
2018-03-10-uscf-R,SWC,03,2018,10,25,University of California San Francisco,173,US
2018-03-10-uscf-python,SWC,03,2018,10,25,University of California San Francisco,173,US
2018-03-12-mun,SWC,03,2018,12,15,Memorial University,297,CA
2018-03-12-stockholm,SWC,03,2018,12,13,Lund University,173,SE
2018-03-12-tamu,SWC,03,2018,12,22,Texas A&M University,343,US
2018-03-12-ttt-online,"TTT,online",03,2018,12,17,Software Carpentry,173,W3
2018-03-13-census,SWC,03,2018,13,19,National Institute of Standards and Technology,343,US
2018-03-13-ttt-Amsterdam,TTT,03,2018,13,9,Netherlands eScience Center,173,NL
2018-03-14-SFU-python,SWC,03,2018,14,,Simon Fraser University,297,CA
2018-03-14-ttt-online,"TTT,online",03,2018,14,,Software Carpentry,173,W3
2018-03-14-unt-swc,SWC,03,2018,14,14,University of North Texas,343,US
2018-03-15-Boise,SWC,03,2018,15,48,Boise State University,343,US
2018-03-15-lund,SWC,03,2018,15,16,Lund University,173,SE
2018-03-15-satRday,DC,03,2018,15,32,University of Cape Town,,ZA
2018-03-19-Imperial,SWC,03,2018,19,,Imperial College London,343,GB
2018-03-19-curtin,SWC,03,2018,19,,Curtin University,277,AU
2018-03-19-ou,SWC,03,2018,19,,University of Oklahoma,343,US
2018-03-19-ttt-sfu,TTT,03,2018,19,10,Software Carpentry,173,CA
2018-03-19-zarnet,SWC,03,2018,19,,Zimbabwe Academic and Research Network (ZARnet),173,
2018-03-20-UFDataSymposium,DC,03,2018,20,,University of Florida,343,US
2018-03-20-genentech,DC,03,2018,20,,Genentech,302,US
2018-03-20-gpn,SWC,03,2018,20,,Great Plains Network,343,US
2018-03-20-ttt-online,"TTT,online",03,2018,20,11,Software Carpentry,173,W3
2018-03-22-csumb,SWC,03,2018,22,,California State University Monterey Bay,173,
2018-03-22-nasa,SWC,03,2018,22,19,NASA (National Aeronautics and Space Administration),173,US
2018-03-22-ttt-westbigdatahub,TTT,03,2018,22,14,West Big Data Hub,173,US
2018-03-26-DC-HU,DC,03,2018,26,,Hawassa University,525,ET
2018-03-26-ttt-davis,TTT,03,2018,26,24,Software Carpentry,173,US
2018-03-26-ucriverside,SWC,03,2018,26,10,"University of California, Riverside",343,US
2018-03-28-paris,SWC,03,2018,28,,ELIXIR-UK,173,FR
2018-03-28-stanford,SWC,03,2018,28,,Stanford University,173,US
2018-03-28-ucirvine,SWC,03,2018,28,22,University of California Irvine,343,US
2018-03-29-SWC-HU,SWC,03,2018,29,,Hawassa University,525,ET
2018-03-29-standrews,SWC,03,2018,29,,University of St. Andrews,343,GB
2018-03-29-stanford,SWC,03,2018,29,40,Stanford University,173,US
2018-04-02-ou,SWC,04,2018,02,,University of Oklahoma,343,US
2018-04-02-ttt-online,"TTT,online",04,2018,02,24,Software Carpentry,173,W3
2018-04-03-Utrecht,DC,04,2018,03,13,Uniersity of Utrecht,343,NL
2018-04-04-NIH,SWC,04,2018,04,,National Institutes of Health,343,US
2018-04-05-gpn,SWC,04,2018,05,23,Great Plains Network,343,US
2018-04-05-vanderbilt,LC,04,2018,05,,Vanderbilt University,,US
2018-04-07-BuenosAires,SWC,04,2018,07,12,R'lyeh Hacklab,,AR
2018-04-07-ucla-eeb,SWC,04,2018,07,,University of California Los Angeles,343,US
2018-04-09-ttt-qcif,TTT,04,2018,09,14,Software Carpentry,173,AU
2018-04-09-wuerzburg,SWC,04,2018,09,,University of Wuerzburg,343,DE
2018-04-10-Aberystwyth_shell,SWC,04,2018,10,,University of Aberystwyth,343,GB
2018-04-11-GriffithUni-R,SWC,04,2018,11,,Griffith University,391,AU
2018-04-11-czbiohub,DC,04,2018,11,,Chan Zuckerberg Biohub,302,US
2018-04-11-gwu,SWC,04,2018,11,,George Washington University,173,US
2018-04-12-southampton-swc,SWC,04,2018,12,,University of Southampton,278,GB
2018-04-16-DC-DU,DC,04,2018,16,,Dilla University,312,ET
2018-04-16-maxplanck,SWC,04,2018,16,,Max Planck Institute for Plasma Physics,173,DE
2018-04-16-nas,DC,04,2018,16,,National Academy of Science,302,US
2018-04-16-uw,SWC,04,2018,16,,University of Washington,343,US
2018-04-18-ttt-leeds,TTT,04,2018,09,,Software Carpentry,173,GB
2018-04-19-macquarie,TTT,04,2018,19,,Macquarie University,,AU
2018-04-19-ttt-macquarie,TTT,04,2018,19,,Software Carpentry,173,AU
2018-04-19-ttt-online,"TTT,online",04,2018,19,9,Software Carpentry,173,W3
2018-04-21-wvu,SWC,04,2018,21,,West Virginia University,173,US
2018-04-23-Imperial,SWC,04,2018,23,,Imperial College London,278,GB
2018-04-23-curtin,SWC,04,2018,23,,Curtin University,277,AU
2018-04-23-ttt-nz,TTT,04,2018,23,15,Victoria University of Wellington,131,NZ
2018-04-23-uf-flrec,DC,04,2018,23,,University of Florida,343,US
2018-04-23-umich,SWC,04,2018,23,,University of Michigan,343,US
2018-04-24-Aberystwyth_git,SWC,04,2018,24,,University of Aberystwyth,343,GB
2018-04-24-ttt-online,"TTT,online",04,2018,24,1,Software Carpentry,173,W3
2018-04-25-LBNL,SWC,04,2018,25,,Lawrence Berkeley National Laboratory,173,US
2018-04-25-Potsdam-Berlin,SWC,04,2018,25,,GFZ Potsdam,343,DE
2018-04-26-WEHI,SWC,04,2018,26,,COMBINE,392,AU
2018-04-30-jackson,SWC,04,2018,30,,Jackson Laboratory,343,US
2018-04-30-sfu,SWC,04,2018,30,,Simon Fraser University,297,CA
2018-04-30-ttt-computecanada,"TTT,online",04,2018,30,,Software Carpentry,173,W3
2018-05-01-noble,DC,05,2018,01,,Noble Research Institute,173,
2018-05-03-LBNL,DC,05,2018,03,,Lawrence Berkeley National Laboratory,302,US
2018-05-03-scsu,SWC,05,2018,03,,Southern Connecticut State Universtiy,173,US
2018-05-04-scsu,SWC,05,2018,04,,Southern Connecticut State Universtiy,173,
2018-05-05-drexel,SWC,05,2018,05,,Drexel University,343,US
2018-05-07-ttt-monash,TTT,05,2018,07,,Monash University,343,AU
2018-05-08-Aberystwyth_python,SWC,05,2018,08,,University of Aberystwyth,343,GB
2018-05-09-WHOI,SWC,05,2018,09,,Woods Hole Oceanographic Institute,173,US
2018-05-09-ufs,DC,05,2018,09,,University of the Free State,312,ZA
2018-05-10-czbiohub,DC,05,2018,10,,Chan Zuckerberg Biohub,302,
2018-05-10-uconn,SWC,05,2018,10,,University of Connecticut,173,
2018-05-16-rutgers,DC,05,2018,16,,Rutgers University,302,US
2018-05-16-ttt-arizona,TTT,05,2018,16,,Software Carpentry,173,
2018-05-17-ttt,"TTT,online",05,2018,17,,Software Carpentry,173,W3
2018-05-21-JLAB,SWC,05,2018,21,,Jefferson Lab,173,FI
2018-05-21-ttt-UW_eScience,TTT,05,2018,21,,Software Carpentry,173,US
2018-05-24-LBNL,SWC,05,2018,24,,Lawrence Berkeley National Laboratory,173,
2018-05-24-ttt,"TTT,online",05,2018,24,,Software Carpentry,173,W3
2018-05-28-Dublin,DC,05,2018,28,,European Molecular Biology Laboratory,302,IE
2018-05-29-kingcounty,SWC,05,2018,29,,King County Department of Community and Human Services,173,
2018-05-31-grenoble,SWC,05,2018,31,,"Université Grenoble Alpes, Grenoble Alpes Data Institute",343,FR
2018-05-31-stanford,SWC,05,2018,31,,Stanford University,173,
2018-06-08-berklee,LC,06,2018,08,,Berklee School of Music,,US
2018-06-11-BIDS,SWC,06,2018,11,,Berkeley Institute for Data Science,173,US
2018-06-11-ttt,"TTT,online",06,2018,11,,Software Carpentry,173,W3
2018-06-11-ttt-jax,TTT,06,2018,11,,Software Carpentry,173,
2018-06-12-bru-datacarpentry-inbo-elixir,DC,06,2018,12,,ELIXIR-UK,343,BE
2018-06-12-ttt,"TTT,online",06,2018,12,,Software Carpentry,173,W3
2018-06-12-wrds,SWC,06,2018,12,,University of Queensland,343,AU
2018-06-20-ttt,"TTT,online",06,2018,20,,Software Carpentry,173,W3
2018-06-27-LBNL,DC,06,2018,27,,Lawrence Berkeley National Laboratory,302,
2018-06-27-ttt,"TTT,online",06,2018,27,,Software Carpentry,173,W3
2018-07-16-bids,SWC,07,2018,16,,Berkeley Institute for Data Science,173,US
2018-07-18-ttt,"TTT,online",07,2018,18,,Software Carpentry,173,
2018-07-25-LBNL,SWC,07,2018,25,,Lawrence Berkeley National Laboratory,173,
2018-07-30-ttt,"TTT,online",07,2018,30,,Software Carpentry,173,W3
2018-08-14-ttt,"TTT,online",08,2018,14,,Software Carpentry,173,W3
2018-08-15-stanford,SWC,08,2018,15,,Stanford University,173,
2018-08-21-ttt,"TTT,online",08,2018,21,,Software Carpentry,173,W3
2018-08-23-LBNL,DC,08,2018,23,,Lawrence Berkeley National Laboratory,302,
2018-08-28-ttt,"TTT,online",08,2018,28,,Software Carpentry,173,W3
datacarpentry_2015-11-23_VLSCI,DC,11,2015,23,18,VLSCI,343,AU
